loss,mae,val_loss,val_mae
4681702400.0,49961.56640625,5278521856.0,52316.16015625
4681095168.0,49958.35546875,5277904384.0,52313.09765625
4680487936.0,49955.140625,5277286912.0,52310.03125
4679881728.0,49951.92578125,5276672000.0,52306.97265625
4679276032.0,49948.7265625,5276057088.0,52303.93359375
4678670336.0,49945.53515625,5275441664.0,52300.8828125
4678065664.0,49942.34375,5274827776.0,52297.8359375
4677462016.0,49939.14453125,5274213376.0,52294.78125
4676858368.0,49935.9453125,5273600000.0,52291.73046875
4676255232.0,49932.7421875,5272986112.0,52288.671875
4675652608.0,49929.54296875,5272375296.0,52285.6328125
4675051520.0,49926.34765625,5271763968.0,52282.5859375
4674449408.0,49923.16796875,5271153664.0,52279.5390625
4673849344.0,49919.98046875,5270543360.0,52276.48828125
4673249280.0,49916.796875,5269933568.0,52273.4296875
4672649216.0,49913.60546875,5269324800.0,52270.37890625
4672049664.0,49910.421875,5268715520.0,52267.32421875
4671452160.0,49907.2421875,5268108288.0,52264.27734375
4670853632.0,49904.06640625,5267500032.0,52261.23046875
4670256640.0,49900.89453125,5266893312.0,52258.1875
4669659136.0,49897.71875,5266286592.0,52255.140625
4669063168.0,49894.54296875,5265679872.0,52252.08203125
4668467200.0,49891.375,5265074176.0,52249.03515625
4667871744.0,49888.1953125,5264468480.0,52245.9765625
4667277312.0,49885.02734375,5263863808.0,52242.9296875
4666683392.0,49881.85546875,5263261184.0,52239.88671875
4666089472.0,49878.6953125,5262658048.0,52236.84375
4665496576.0,49875.53515625,5262055424.0,52233.8046875
4664904192.0,49872.37890625,5261454336.0,52230.78125
4664312320.0,49869.2265625,5260853248.0,52227.75
4663720960.0,49866.0859375,5260252160.0,52224.71875
4663130112.0,49862.94140625,5259651584.0,52221.69140625
4662539264.0,49859.80078125,5259051520.0,52218.66015625
4661949440.0,49856.65234375,5258451456.0,52215.625
4661360640.0,49853.515625,5257851904.0,52212.58984375
4660771328.0,49850.375,5257251840.0,52209.54296875
4660183552.0,49847.234375,5256654336.0,52206.51171875
4659595776.0,49844.10546875,5256056832.0,52203.48828125
4659009024.0,49840.96875,5255460352.0,52200.4609375
4658422784.0,49837.84765625,5254863360.0,52197.4453125
4657836544.0,49834.72265625,5254266880.0,52194.421875
4657250816.0,49831.60546875,5253670400.0,52191.41796875
4656666112.0,49828.484375,5253075456.0,52188.421875
4656081920.0,49825.37109375,5252481024.0,52185.421875
4655498240.0,49822.26171875,5251888128.0,52182.42578125
4654914560.0,49819.16015625,5251294208.0,52179.44140625
4654331904.0,49816.0625,5250701824.0,52176.4609375
4653749760.0,49812.96875,5250110976.0,52173.48046875
4653168128.0,49809.88671875,5249519104.0,52170.49609375
4652587008.0,49806.80078125,5248928768.0,52167.5078125
4652006912.0,49803.71875,5248337920.0,52164.5546875
4651426304.0,49800.62890625,5247747584.0,52161.59765625
4650847744.0,49797.546875,5247156736.0,52158.63671875
4650268672.0,49794.46875,5246567424.0,52155.67578125
4649690112.0,49791.38671875,5245977088.0,52152.71875
4649112576.0,49788.3125,5245388288.0,52149.765625
4648535040.0,49785.234375,5244800512.0,52146.81640625
4647958528.0,49782.1640625,5244213248.0,52143.8671875
4647382528.0,49779.09765625,5243627520.0,52140.91796875
4646807040.0,49776.0390625,5243040768.0,52137.98828125
4646232064.0,49772.98046875,5242455040.0,52135.03515625
4645657600.0,49769.921875,5241869824.0,52132.0859375
4645083648.0,49766.86328125,5241285632.0,52129.14453125
4644510208.0,49763.8046875,5240701440.0,52126.1875
4643937280.0,49760.74609375,5240117760.0,52123.25390625
4643365376.0,49757.6875,5239534592.0,52120.3046875
4642793984.0,49754.62890625,5238952960.0,52117.3671875
4642222592.0,49751.578125,5238371840.0,52114.4296875
4641652224.0,49748.52734375,5237791232.0,52111.49609375
4641081856.0,49745.484375,5237211648.0,52108.6015625
4640511488.0,49742.44921875,5236633600.0,52105.71875
4639942656.0,49739.4140625,5236054016.0,52102.82421875
4639373824.0,49736.3828125,5235474432.0,52099.953125
4638805504.0,49733.34375,5234896384.0,52097.078125
4638237184.0,49730.296875,5234317312.0,52094.203125
4637670400.0,49727.25390625,5233739776.0,52091.32421875
4637103616.0,49724.21484375,5233162752.0,52088.4609375
4636537856.0,49721.1796875,5232586752.0,52085.609375
4635971584.0,49718.14453125,5232011264.0,52082.7421875
4635406336.0,49715.11328125,5231435776.0,52079.890625
4634842624.0,49712.078125,5230861312.0,52077.0390625
4634277888.0,49709.06640625,5230287872.0,52074.1875
4633714688.0,49706.05859375,5229714944.0,52071.33984375
4633151488.0,49703.0546875,5229143552.0,52068.48828125
4632589312.0,49700.0546875,5228571648.0,52065.6484375
4632027648.0,49697.05859375,5228000256.0,52062.79296875
4631465984.0,49694.06640625,5227429376.0,52059.94140625
4630904832.0,49691.078125,5226859008.0,52057.09765625
4630344192.0,49688.09375,5226289152.0,52054.25
4629784576.0,49685.10546875,5225719808.0,52051.3984375
4629225472.0,49682.12890625,5225150976.0,52048.546875
4628666880.0,49679.14453125,5224582144.0,52045.69921875
4628108800.0,49676.1640625,5224013824.0,52042.84765625
4627550720.0,49673.1953125,5223446016.0,52040.0
4626993664.0,49670.23046875,5222879232.0,52037.15234375
4626436608.0,49667.2578125,5222312448.0,52034.30859375
4625880576.0,49664.3046875,5221747712.0,52031.453125
4625325056.0,49661.3359375,5221182464.0,52028.609375
4624769536.0,49658.37890625,5220618240.0,52025.76171875
4624215552.0,49655.41796875,5220054528.0,52022.9140625
4623660544.0,49652.4609375,5219490816.0,52020.07421875
4623107072.0,49649.5078125,5218927616.0,52017.234375
4622554112.0,49646.55859375,5218364928.0,52014.40234375
4622001664.0,49643.61328125,5217802752.0,52011.5546875
4621449216.0,49640.671875,5217241600.0,52008.71875
4620898304.0,49637.73828125,5216681472.0,52005.875
4620347392.0,49634.796875,5216120832.0,52003.0390625
4619796992.0,49631.8515625,5215562240.0,52000.1953125
4619247616.0,49628.9140625,5215001600.0,51997.359375
4618698240.0,49625.9765625,5214443008.0,51994.51953125
4618149888.0,49623.05078125,5213884928.0,51991.6796875
4617601024.0,49620.125,5213327872.0,51988.83984375
4617053696.0,49617.19140625,5212771328.0,51986.015625
4616506880.0,49614.26953125,5212214784.0,51983.17578125
4615960576.0,49611.34765625,5211658240.0,51980.34765625
4615414272.0,49608.4296875,5211103232.0,51977.53125
4614868480.0,49605.515625,5210547712.0,51974.69140625
4614323200.0,49602.60546875,5209992704.0,51971.86328125
4613778944.0,49599.69140625,5209439232.0,51969.03515625
4613235200.0,49596.7890625,5208885760.0,51966.21875
4612691456.0,49593.89453125,5208332800.0,51963.40234375
4612148736.0,49591.0078125,5207780352.0,51960.57421875
4611606528.0,49588.10546875,5207229440.0,51957.7578125
4611065344.0,49585.2109375,5206678528.0,51954.94140625
4610524160.0,49582.328125,5206128640.0,51952.15234375
4609983488.0,49579.44921875,5205578752.0,51949.34765625
4609443840.0,49576.5625,5205028864.0,51946.55078125
4608903680.0,49573.671875,5204480000.0,51943.74609375
4608364544.0,49570.796875,5203931648.0,51940.9609375
4607825920.0,49567.92578125,5203383296.0,51938.16796875
4607287808.0,49565.046875,5202835456.0,51935.37109375
4606750208.0,49562.1640625,5202289152.0,51932.578125
4606213120.0,49559.29296875,5201742848.0,51929.8046875
4605676032.0,49556.4296875,5201197568.0,51927.0234375
4605140480.0,49553.578125,5200652288.0,51924.23828125
4604604928.0,49550.70703125,5200107008.0,51921.44921875
4604069376.0,49547.83984375,5199563264.0,51918.66796875
4603534336.0,49544.9765625,5199021056.0,51915.90625
4602999808.0,49542.1328125,5198478848.0,51913.1328125
4602465792.0,49539.28515625,5197937152.0,51910.3515625
4601932288.0,49536.4296875,5197394944.0,51907.57421875
4601398784.0,49533.5703125,5196855296.0,51904.80078125
4600866816.0,49530.71875,5196315648.0,51902.04296875
4600334336.0,49527.875,5195776512.0,51899.29296875
4599802880.0,49525.0390625,5195237376.0,51896.55078125
4599271424.0,49522.19140625,5194697728.0,51893.796875
4598740992.0,49519.33203125,5194159104.0,51891.05078125
4598210048.0,49516.5078125,5193622528.0,51888.328125
4597680128.0,49513.6875,5193085952.0,51885.59765625
4597151744.0,49510.87890625,5192549888.0,51882.86328125
4596622848.0,49508.0703125,5192012800.0,51880.12890625
4596094464.0,49505.24609375,5191477248.0,51877.37890625
4595566592.0,49502.421875,5190941184.0,51874.64453125
4595040256.0,49499.6015625,5190406656.0,51871.9140625
4594512896.0,49496.796875,5189873152.0,51869.1953125
4593986560.0,49493.99609375,5189340672.0,51866.4765625
4593461248.0,49491.2109375,5188807168.0,51863.74609375
4592935424.0,49488.41015625,5188274688.0,51861.015625
4592410624.0,49485.61328125,5187741184.0,51858.28125
4591886336.0,49482.81640625,5187209216.0,51855.55859375
4591362560.0,49480.03125,5186677248.0,51852.83984375
4590839296.0,49477.24609375,5186145792.0,51850.11328125
4590316544.0,49474.453125,5185614848.0,51847.39453125
4589793280.0,49471.66796875,5185084928.0,51844.6796875
4589272064.0,49468.87890625,5184555008.0,51841.95703125
4588750336.0,49466.08984375,5184025088.0,51839.2421875
4588228608.0,49463.30859375,5183496704.0,51836.5234375
4587707904.0,49460.52734375,5182967808.0,51833.81640625
4587188224.0,49457.75390625,5182440448.0,51831.1171875
4586668032.0,49454.98046875,5181913600.0,51828.421875
4586148864.0,49452.20703125,5181387264.0,51825.71484375
4585630208.0,49449.43359375,5180862464.0,51823.0078125
4585111552.0,49446.6484375,5180337152.0,51820.3046875
4584593408.0,49443.8671875,5179812864.0,51817.609375
4584075776.0,49441.09765625,5179289600.0,51814.921875
4583558656.0,49438.33203125,5178766336.0,51812.234375
4583042048.0,49435.56640625,5178243584.0,51809.5390625
4582524928.0,49432.796875,5177720320.0,51806.84375
4582009344.0,49430.01171875,5177198592.0,51804.15625
4581493760.0,49427.24609375,5176677376.0,51801.46484375
4580978688.0,49424.484375,5176156672.0,51798.78125
4580464128.0,49421.73046875,5175635968.0,51796.1171875
4579950080.0,49418.97265625,5175115264.0,51793.43359375
4579436032.0,49416.2109375,5174595584.0,51790.75390625
4578923520.0,49413.45703125,5174075904.0,51788.0859375
4578410496.0,49410.69921875,5173557760.0,51785.41015625
4577898496.0,49407.9453125,5173040128.0,51782.734375
4577386496.0,49405.19140625,5172521984.0,51780.0703125
4576875008.0,49402.44140625,5172005376.0,51777.3984375
4576364032.0,49399.68359375,5171488768.0,51774.7421875
4575853056.0,49396.9453125,5170974208.0,51772.1015625
4575343104.0,49394.20703125,5170459648.0,51769.46484375
4574833152.0,49391.47265625,5169946112.0,51766.83203125
4574324224.0,49388.734375,5169432576.0,51764.18359375
4573815808.0,49385.99609375,5168919552.0,51761.55078125
4573307392.0,49383.2578125,5168407040.0,51758.9140625
4572799488.0,49380.52734375,5167895552.0,51756.28125
4572292096.0,49377.8046875,5167383552.0,51753.640625
4571785216.0,49375.07421875,5166872576.0,51751.0
4571278336.0,49372.33984375,5166361088.0,51748.3671875
4570771968.0,49369.60546875,5165851136.0,51745.73046875
4570266624.0,49366.88671875,5165341696.0,51743.1171875
4569761280.0,49364.171875,5164832768.0,51740.5
4569256960.0,49361.44921875,5164323328.0,51737.8671875
4568752640.0,49358.73046875,5163814400.0,51735.2421875
4568248320.0,49356.00390625,5163306496.0,51732.62109375
4567745024.0,49353.28515625,5162799104.0,51730.0
4567242752.0,49350.5703125,5162292224.0,51727.38671875
4566739968.0,49347.8515625,5161785856.0,51724.7734375
4566238720.0,49345.14453125,5161278976.0,51722.15625
4565737472.0,49342.42578125,5160772608.0,51719.53515625
4565236736.0,49339.7109375,5160267264.0,51716.921875
4564736512.0,49337.00390625,5159761920.0,51714.30078125
4564236800.0,49334.296875,5159256064.0,51711.6953125
4563737600.0,49331.5859375,5158751232.0,51709.09375
4563239424.0,49328.875,5158248448.0,51706.5
4562741248.0,49326.17578125,5157744640.0,51703.92578125
4562243584.0,49323.47265625,5157241856.0,51701.34765625
4561746432.0,49320.765625,5156739584.0,51698.78515625
4561249280.0,49318.0546875,5156237824.0,51696.22265625
4560753664.0,49315.359375,5155737088.0,51693.67578125
4560257024.0,49312.6640625,5155236352.0,51691.1171875
4559761920.0,49309.96875,5154736640.0,51688.5625
4559266816.0,49307.265625,5154236416.0,51686.01171875
4558772224.0,49304.5703125,5153737728.0,51683.46484375
4558277632.0,49301.875,5153239552.0,51680.91015625
4557784064.0,49299.1796875,5152741376.0,51678.359375
4557289984.0,49296.484375,5152243200.0,51675.8046875
4556796928.0,49293.7890625,5151746560.0,51673.24609375
4556304384.0,49291.09375,5151250432.0,51670.7109375
4555812864.0,49288.40625,5150754304.0,51668.1796875
4555320832.0,49285.71875,5150258688.0,51665.640625
4554829824.0,49283.02734375,5149762560.0,51663.09765625
4554339328.0,49280.33984375,5149267968.0,51660.56640625
4553849344.0,49277.6640625,5148773888.0,51658.03515625
4553359872.0,49274.98828125,5148279808.0,51655.4921875
4552870912.0,49272.3125,5147785728.0,51652.953125
4552381952.0,49269.65234375,5147292160.0,51650.4296875
4551893504.0,49266.984375,5146798592.0,51647.890625
4551405568.0,49264.31640625,5146307584.0,51645.37890625
4550918656.0,49261.65625,5145816064.0,51642.8515625
4550431744.0,49259.0,5145324544.0,51640.33203125
4549945344.0,49256.34375,5144834560.0,51637.80078125
4549459456.0,49253.68359375,5144344576.0,51635.2890625
4548974080.0,49251.0234375,5143855104.0,51632.7734375
4548489728.0,49248.37109375,5143366144.0,51630.26953125
4548005376.0,49245.7265625,5142877184.0,51627.76171875
4547521024.0,49243.078125,5142388736.0,51625.24609375
4547037696.0,49240.42578125,5141900800.0,51622.7421875
4546554880.0,49237.7734375,5141413888.0,51620.234375
4546072064.0,49235.125,5140926976.0,51617.71484375
4545590272.0,49232.4765625,5140441600.0,51615.2109375
4545108480.0,49229.84375,5139954688.0,51612.69921875
4544627200.0,49227.1953125,5139468800.0,51610.19921875
4544145920.0,49224.55859375,5138982400.0,51607.68359375
4543665664.0,49221.91796875,5138497024.0,51605.171875
4543184896.0,49219.26953125,5138012160.0,51602.6640625
4542705664.0,49216.640625,5137527808.0,51600.15625
4542226944.0,49214.01171875,5137044480.0,51597.65625
4541747712.0,49211.390625,5136561664.0,51595.15625
4541270016.0,49208.76953125,5136079360.0,51592.66015625
4540791296.0,49206.14453125,5135596544.0,51590.15234375
4540314624.0,49203.5234375,5135114240.0,51587.64453125
4539837952.0,49200.890625,5134632448.0,51585.13671875
4539360768.0,49198.265625,5134150656.0,51582.63671875
4538884608.0,49195.64453125,5133670912.0,51580.140625
4538408960.0,49193.0390625,5133191168.0,51577.65234375
4537933824.0,49190.43359375,5132711424.0,51575.16015625
4537459200.0,49187.82421875,5132232192.0,51572.65625
4536985600.0,49185.21875,5131752448.0,51570.1484375
4536512000.0,49182.6015625,5131272704.0,51567.65625
4536038400.0,49179.98828125,5130795008.0,51565.13671875
4535565824.0,49177.37890625,5130316800.0,51562.640625
4535092736.0,49174.7734375,5129840128.0,51560.15234375
4534621184.0,49172.17578125,5129364992.0,51557.66796875
4534149120.0,49169.58984375,5128889344.0,51555.1796875
4533678080.0,49166.99609375,5128413184.0,51552.6796875
4533207040.0,49164.390625,5127937536.0,51550.1953125
4532736512.0,49161.7890625,5127462400.0,51547.69921875
4532267008.0,49159.18359375,5126987264.0,51545.21875
4531796992.0,49156.58203125,5126514176.0,51542.7421875
4531328000.0,49154.00390625,5126042112.0,51540.26953125
4530859520.0,49151.4296875,5125569024.0,51537.796875
4530391552.0,49148.85546875,5125096448.0,51535.30859375
4529923072.0,49146.2734375,5124623872.0,51532.828125
4529455616.0,49143.68359375,5124152320.0,51530.34375
4528988672.0,49141.109375,5123681792.0,51527.87109375
4528522240.0,49138.54296875,5123212288.0,51525.40234375
4528055808.0,49135.9765625,5122741760.0,51522.92578125
4527589888.0,49133.4140625,5122271744.0,51520.44140625
4527124480.0,49130.83203125,5121802240.0,51517.9609375
4526659584.0,49128.2578125,5121333248.0,51515.49609375
4526194176.0,49125.69140625,5120865792.0,51513.03125
4525729792.0,49123.140625,5120398336.0,51510.55859375
4525266432.0,49120.5859375,5119929856.0,51508.07421875
4524802560.0,49118.02734375,5119462912.0,51505.60546875
4524339200.0,49115.46484375,5118995456.0,51503.1328125
4523876352.0,49112.91015625,5118529536.0,51500.65625
4523414016.0,49110.359375,5118064128.0,51498.1875
4522952192.0,49107.80859375,5117598208.0,51495.7109375
4522490880.0,49105.2578125,5117132800.0,51493.23828125
4522029056.0,49102.7109375,5116668928.0,51490.76953125
4521568256.0,49100.16015625,5116204544.0,51488.2890625
4521107968.0,49097.609375,5115740672.0,51485.83203125
4520648192.0,49095.0546875,5115276800.0,51483.37890625
4520188928.0,49092.51171875,5114813952.0,51480.9140625
4519729664.0,49089.9609375,5114351104.0,51478.4609375
4519270400.0,49087.42578125,5113889792.0,51476.03515625
4518811648.0,49084.87890625,5113427456.0,51473.59375
4518353920.0,49082.34375,5112966144.0,51471.15234375
4517896704.0,49079.80078125,5112504832.0,51468.72265625
4517439488.0,49077.26171875,5112044032.0,51466.2890625
4516983296.0,49074.7265625,5111584256.0,51463.859375
4516526080.0,49072.1953125,5111123968.0,51461.42578125
4516070400.0,49069.66796875,5110664192.0,51458.99609375
4515615232.0,49067.13671875,5110205440.0,51456.55859375
4515159552.0,49064.6171875,5109747200.0,51454.12890625
4514704384.0,49062.09765625,5109289472.0,51451.69921875
4514250240.0,49059.578125,5108830720.0,51449.265625
4513796096.0,49057.05859375,5108372480.0,51446.82421875
4513342976.0,49054.53125,5107915264.0,51444.3984375
4512889344.0,49052.01953125,5107459072.0,51441.96875
4512436736.0,49049.51171875,5107003392.0,51439.5390625
4511984640.0,49047.0,5106547200.0,51437.109375
